23/05/2025 04:00 | RSI: 61.95
23/05/2025 05:00 | RSI: 62.74
23/05/2025 06:00 | RSI: 51.50
23/05/2025 07:00 | RSI: 52.11
23/05/2025 08:00 | RSI: 55.57
23/05/2025 09:00 | RSI: 61.15
23/05/2025 10:00 | RSI: 55.87
23/05/2025 11:00 | RSI: 38.67
23/05/2025 12:00 | RSI: 35.72
23/05/2025 13:00 | RSI: 42.63
23/05/2025 14:00 | RSI: 43.72
23/05/2025 15:00 | RSI: 40.39
23/05/2025 16:00 | RSI: 41.08
23/05/2025 17:00 | RSI: 43.19
23/05/2025 18:00 | RSI: 39.53
23/05/2025 19:00 | RSI: 39.49
23/05/2025 20:00 | RSI: 36.52
23/05/2025 21:00 | RSI: 36.12
23/05/2025 22:00 | RSI: 33.82
23/05/2025 23:00 | RSI: 29.91
24/05/2025 00:00 | RSI: 30.86
24/05/2025 01:00 | RSI: 33.05
24/05/2025 02:00 | RSI: 37.77
24/05/2025 03:00 | RSI: 40.31
24/05/2025 04:00 | RSI: 41.51
24/05/2025 05:00 | RSI: 39.17
24/05/2025 06:00 | RSI: 37.80
24/05/2025 07:00 | RSI: 37.17
24/05/2025 08:00 | RSI: 38.92
24/05/2025 09:00 | RSI: 38.61
24/05/2025 10:00 | RSI: 44.53
24/05/2025 11:00 | RSI: 42.99
24/05/2025 12:00 | RSI: 41.36
24/05/2025 13:00 | RSI: 38.59
24/05/2025 14:00 | RSI: 42.71
24/05/2025 15:00 | RSI: 41.16
24/05/2025 16:00 | RSI: 41.06
24/05/2025 17:00 | RSI: 40.85
24/05/2025 18:00 | RSI: 38.70
24/05/2025 19:00 | RSI: 40.61
24/05/2025 20:00 | RSI: 41.47
24/05/2025 21:00 | RSI: 39.77
24/05/2025 22:00 | RSI: 35.18
24/05/2025 23:00 | RSI: 34.84
25/05/2025 00:00 | RSI: 26.90
25/05/2025 01:00 | RSI: 28.64
25/05/2025 02:00 | RSI: 31.84
25/05/2025 03:00 | RSI: 37.37
25/05/2025 04:00 | RSI: 39.09
25/05/2025 05:00 | RSI: 37.89
25/05/2025 06:00 | RSI: 35.85
25/05/2025 07:00 | RSI: 31.73
25/05/2025 08:00 | RSI: 26.40
25/05/2025 09:00 | RSI: 27.60
25/05/2025 10:00 | RSI: 25.81
25/05/2025 11:00 | RSI: 32.50
25/05/2025 12:00 | RSI: 37.94
